"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-16","79","59","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-17","86","64","86"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-18","86","61","77"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-19","78","57","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-20","82","53","80"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-21","83","60","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-22","84","61","84"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-23","89","67","88"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-24","88","67","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-25","87","66","81"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-26","85","66","80"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-27","83","65","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-28","81","67","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-29","82","64","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-30","85","64","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-01","80","69","80"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-02","82","73","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-03","82","72","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-04","89","72","88"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-05","90","73","89"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-06","91","73","90"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-07","91","73","90"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-08","90","68","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-09","85","68","80"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-10","85","70","84"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-11","84","69","83"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-12","84","66","79"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-13","82","67","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-14","90","71","89"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-15","93","70","92"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-16","93","72","90"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-17","94","69","93"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-18","93","75",
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-19","93","71","89"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-20","89","75","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-21","88","73","86"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-22","86","71","74"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-23","84","72","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-24","82","67","70"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-25","76","53","74"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-26","81","56","81"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-27","81","60","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-28","78","66","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-29","79","60","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-30","78","57","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-07-31","82","58","79"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-01","80","67","74"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-02","81","62","77"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-03","78","63","77"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-04","77","58","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-05","76","56","74"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-06","79","56","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-07","76","66","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-08","84","64","84"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-09","84","73","77"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-10","81","65","81"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-11","81","60","79"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-12","83","62","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-13","83","67","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-14","82","54","70"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-15","75","50","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-16","78","53","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-17","80","56","79"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-18","79","62","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-19","77","60","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-20","84","61","83"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-21","87","59","86"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-22","86","68","84"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-23","84","65","79"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-24","80","56","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-25","81","54","80"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-26","86","66","86"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-27","86","68","81"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-28","83","70","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-29","83","67","83"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-30","86","66","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-08-31","86","72","85"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-01","86","70","85"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-02","86","67","85"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-03","85","68","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-04","80","58","79"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-05","79","62","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-06","73","47","70"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-07","77","48","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-08","76","62","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-09","73","46","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-10","90","65","89"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-11","93","72","87"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-12","88","68","69"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-13","71","59","66"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-14","66","51","58"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-15","71","42","70"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-16","70","56","67"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-17","67","40","65"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-18","72","42","70"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-19","76","45","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-20","80","51","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-21","78","62","68"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-22","68","52","62"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-23","63","50","62"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-24","72","41","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-25","72","43","71"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-26","74","45","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-27","72","54","71"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-28","71","55","69"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-29","71","46","70"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-09-30","72","48","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-01","78","52","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-02","82","51","81"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-03","81","54","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-04","81","62","80"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-05","83","63","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-06","82","66","74"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-07","74","57","60"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-08","67","44","67"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-09","67","43","63"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-10","63","48","56"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-11","68","52","68"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-12","75","57","74"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-13","74","59","68"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-14","68","51","65"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-15","73","51","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-16","72","56","64"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-17","71","60","68"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-18","68","51","60"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-19","62","39","56"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-20","59","37","58"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-21","66","37","64"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-22","64","52","57"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-23","57","36","46"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-24","48","37","46"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-25","50","35","49"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-26","53","33","52"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-27","54","38","54"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-28","58","31","57"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-29","57","38","54"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-30","63","41","63"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-10-31","63","47","62"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-01","69","59","68"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-02","68","44","56"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-03","56","41","41"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-04","44","26","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-05","55","34","52"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-06","61","48","59"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-07","59","46","46"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-08","46","35","43"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-09","49","35","48"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-10","53","41","48"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-11","48","35","48"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-12","49","31","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-13","38","26","36"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-14","51","28","48"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-15","54","29","52"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-16","59","38","56"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-17","57","50","57"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-18","61","51","56"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-19","56","39","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-20","44","26","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-21","46","26","45"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-22","50","41","50"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-23","50","30","36"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-24","36","19","25"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-25","32","19","31"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-26","33","27","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-27","45","33","35"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-28","35","26","30"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-29","34","28","31"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-11-30","35","17","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-01",,,
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-02",,,"42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-03","49","34","46"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-04","53","32","49"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-05","55","47","53"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-06","54","38","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-07","38","31","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-08","33","21","26"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-09","35","26","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-10","35","29","30"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-11","32","22","31"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-12","31","19","23"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-13","33","19","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-14","33","23","27"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-15","36","24","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-16","32","19","24"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-17","26","15","25"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-18","34","18","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-19","43","19","40"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-20","41","31","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-21","47","37","43"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-22","67","42","63"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-12-31","31","23","26"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-01","29","22","28"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-02","29","25","25"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-03","25","7","13"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-04","26","2","23"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-05","30","9","30"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-06","52","28","28"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-07","28","-3","6"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-08","20","5","19"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-09","30","15","29"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-10","36","26","35"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-11","49","33","49"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-12","49","37","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-13","50","27","48"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-14","48","42","43"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-15","43","28","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-16","38","30","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-17","39","25","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-18","38","22","24"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-19","34","17","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-20","39","27","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-21","38","15","15"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-28","23","4","12"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-29","20","4","20"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-30","29","7","26"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-01-31","33","22","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-01","46","27","43"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-02","43","31","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-03","38","29","31"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-04","31","12","29"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-05","33","25","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-06","34","16","28"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-07","29","16","28"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-08","29","9","24"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-09","24","11","21"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-10","26","15","25"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-11","25","6","23"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-12","23",,"23"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-13","35","19","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-14","34","27","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-15","36","27","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-16","32","13","23"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-17","27","10","27"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-18","37","23","37"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-19","43","21","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-20","42","22","41"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-21","49","41","43"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-22","53","36","52"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-23","52","27","47"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-24","47","27","30"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-25","30","21","28"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-26","28","20","23"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-27","26","16","21"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-02-28","21","4","20"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-01","35","7","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-02","34","28","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-03","33","12","22"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-04","28","7","27"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-05","33","22","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-06","32","13","30"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-07","33","21","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-08","48","21","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-09","42","29","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-10","54","38","54"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-11","63","39","63"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-12","63","42","46"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-13","46","15","28"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-14","48","21","46"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-15","53","43","49"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-16","50","26","30"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-17","34","20","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-18","46","28","45"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-19","45","34","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-20","47","38","43"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-21","51","34","51"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-22","57","33","57"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-23","57","33","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-24","38","17","31"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-25","33","20","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-26","33","23","31"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-27","44","17","44"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-28","58","37","58"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-29","58","33","47"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-30","47","33","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-03-31","56","33","56"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-01","56","30","56"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-02","63","38","63"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-03","63","42","60"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-04","60","43","44"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-05","45","39","45"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-06","55","30","54"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-07","55","29","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-08","60","41","53"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-09","60","34","60"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-10","67","32","67"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-11","69","51","55"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-12","74","41","74"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-13","82","57","82"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-14","84","61","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-15","75","41","41"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-16","44","25","44"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-17","54","31","54"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-18","57","29","57"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-19","64","32","63"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-20","65","37","65"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-21","72","32","72"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-22","72","49","65"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-23","65","44","51"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-24","61","36","61"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-25","64","39","61"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-26","68","42","68"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-27","69","42","59"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-28","61","36","61"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-29","62","45","45"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-04-30","53","43","53"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-01","71","53","70"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-02","72","41","59"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-03","63","45","63"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-04","65","49","59"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-05","64","43","63"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-06","69","38","68"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-07","70","35","62"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-08","81","50","81"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-09","83","56","77"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-10","77","64","68"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-11","79","55","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-12","81","54","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-13","86","59","84"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-14","84","52","67"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-15","69","53","65"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-16","84","56","56"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-17","62","42","52"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-18","64","41","53"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-19","65","35","41"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2014-05-20","70","40","46"
