"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-20","80","51","52"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-21","84","51","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-22","85","54","57"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-23","81","52","54"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-24","85","53","62"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-25","84","61","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-26","83","54","58"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-27","82","41","44"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-28","84","43","56"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-29","89","49","51"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-30","78","50","55"
"USC00365817","MILLVILLE 2 SW, PA US","1977-05-31","65","50","52"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-01","67","51","61"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-02","83","51","53"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-03","75","46","47"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-04","69","42","48"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-05","80","47","61"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-06","81","48","50"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-07","54","47","48"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-08","59","39","40"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-09","67","40","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-10","60","50","52"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-11","60","48","53"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-12","75","52","55"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-13","78","54","56"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-14","78","53","54"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-15","66","55","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-16","83","50","51"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-17","82","50","63"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-18","82","60","63"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-19","82","60","67"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-20","82","53","54"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-21","82","49","50"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-22","76","48","50"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-23","77","45","47"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-24","79","46","52"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-25","81","51","63"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-26","70","57","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-27","79","55","56"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-28","86","55","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-29","81","60","69"
"USC00365817","MILLVILLE 2 SW, PA US","1977-06-30","80","57","57"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-01","82","56","72"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-02","82","58","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-03","84","47","52"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-04","82","51","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-05","78","59","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-06","90","62","66"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-07","86","65","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-08","80","67","69"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-09","88","62","63"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-10","85","60","63"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-11","83","62","67"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-12","75","65","70"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-13","86","67","70"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-14","87","60","62"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-15","88","58","59"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-16","88","58","66"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-17","91","65","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-18","90","67","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-19","92","64","65"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-20","90","63","70"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-21","88","68","73"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-22","92","63","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-23","77","51","54"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-24","80","53","56"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-25","81","55","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-26","73","54","56"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-27","74","46","48"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-28","75","45","47"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-29","78","46","55"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-30","78","54","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-07-31","82","59","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-01","84","59","67"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-02","82","57","58"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-03","84","56","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-04","78","59","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-05","86","62","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-06","85","63","67"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-07","84","67","69"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-08","82","67","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-09","85","66","67"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-10","87","64","66"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-11","81","65","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-12","86","67","69"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-13","78","63","65"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-14","81","64","69"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-15","78","57","58"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-16","80","55","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-17","81","58","72"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-18","78","54","57"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-19","72","45","46"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-20","71","45","49"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-21","73","43","47"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-22","71","46","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-23","78","51","53"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-24","78","52","62"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-25","72","45","48"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-26","73","44","45"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-27","77","44","56"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-28","80","52","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-29","91","63","65"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-30","88","64","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-08-31","86","66","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-01","87","65","70"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-02","84","52","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-03","89","63","66"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-04","82","51","53"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-05","80","52","59"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-06","84","58","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-07","80","53","54"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-08","79","53","55"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-09","75","54","55"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-10","79","54","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-11","80","51","55"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-12","69","39","40"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-13","72","38","60"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-14","73","57","68"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-15","72","43","44"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-16","69","43","57"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-17","63","55","63"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-18","76","59","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-19","80","61","63"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-20","81","61","65"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-21","74","54","57"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-22","72","55","58"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-23","70","53","55"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-24","64","54","58"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-25","64","50","53"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-26","55","51","55"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-27","67","52","54"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-28","70","48","49"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-29","69","44","46"
"USC00365817","MILLVILLE 2 SW, PA US","1977-09-30","60","43","47"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-01","70","45","51"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-02","66","50","62"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-03","62","44","46"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-04","53","41","44"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-05","65","39","41"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-06","64","39","49"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-07","63","33","36"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-08","61","35","43"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-09","57","42","57"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-10","65","44","46"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-11","57","33","35"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-12","64","33","44"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-13","54","36","40"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-14","56","36","43"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-15","48","38","41"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-16","61","39","48"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-17","49","32","35"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-18","44","28","30"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-19","55","28","38"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-20","47","37","43"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-21","55","36","37"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-22","63","34","35"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-23","66","32","38"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-24","58","32","35"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-25","60","32","36"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-26","67","34","48"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-27","68","45","58"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-28","76","53","54"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-29","63","37","39"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-30","63","31","33"
"USC00365817","MILLVILLE 2 SW, PA US","1977-10-31","60","29","30"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-01","58","28","35"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-02","63","34","52"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-03","66","52","58"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-04","68","57","64"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-05","69","60","63"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-06","73","55","56"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-07","59","55","57"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-08","59","46","50"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-09","54","45","52"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-10","58","51","58"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-11","62","33","36"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-12","43","33","34"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-13","42","28","30"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-14","34","20","22"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-15","41","20","32"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-16","51","31","40"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-17","62","38","52"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-18","62","35","38"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-19","43","36","38"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-20","45","24","25"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-21","50","24","41"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-22","46","33","35"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-23","43","33","37"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-24","41","35","41"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-25","46","25","28"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-26","41","24","32"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-27","32","21","22"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-28","33","21","30"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-29","35","21","27"
"USC00365817","MILLVILLE 2 SW, PA US","1977-11-30","32","24","32"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-01","40","31","37"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-02","44","36","39"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-03","45","30","33"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-04","38","25","28"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-05","37","22","28"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-06","34","24","34"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-07","34","15","16"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-08","24","8","11"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-09","30","9","30"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-10","36","3","4"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-11","17","0","3"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-12","18","-3","2"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-13","25","2","25"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-14","35","23","33"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-15","39","32","39"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-16","40","27","29"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-17","48","24","25"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-18","36","23","25"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-19","35","25","33"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-20","36","30","32"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-21","37","28","33"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-22","35","22","27"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-23","29","21","23"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-24","36","18","19"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-25","44","17","41"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-26","42","9","10"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-27","18","6","9"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-28","20","2","4"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-29","16","3","9"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-30","30","6","9"
"USC00365817","MILLVILLE 2 SW, PA US","1977-12-31","43","9","24"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-01","42","15","18"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-02","31","15","24"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-03","30","10","12"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-04","21","7","9"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-05","26","5","17"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-06","34","15","28"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-07","46","24","33"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-08","38","32","38"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-09","58","30","32"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-10","32","4","5"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-11","16","4","15"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-12","22","10","11"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-13","26","9","22"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-14","29","21","27"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-15","27","10","12"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-16","22","6","9"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-17","22","5","19"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-18","30","15","24"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-19","30","15","16"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-20","26","12","24"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-21","25","15","17"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-22","23","12","16"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-23","27","3","5"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-24","25","-2","0"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-25","34","-2","32"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-26","53","32","50"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-27","50","13","16"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-28","19","11","12"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-29","19","10","18"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-30","21","13","16"
"USC00365817","MILLVILLE 2 SW, PA US","1978-01-31","28","12","13"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-01","21","9","11"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-02","23","8","14"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-03","31","12","15"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-04","27","-1","0"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-05","19","-5","-4"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-06","16","-5","15"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-07","21","13","19"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-08","28","15","22"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-09","31","0","1"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-10","27","-1","8"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-11","27","6","12"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-12","30","9","20"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-13","33","18","23"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-14","30","22","25"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-15","32","7","8"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-16","26","5","13"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-17","36","11","28"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-18","37","16","20"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-19","33","8","10"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-20","28","-5","-4"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-21","31","-5","9"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-22","26","3","5"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-23","26","4","10"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-24","29","7","18"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-25","34","17","25"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-26","39","23","24"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-27","34","12","14"
"USC00365817","MILLVILLE 2 SW, PA US","1978-02-28","30","5","6"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-01","32","3","16"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-02","29","10","11"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-03","28","9","15"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-04","22","14","18"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-05","28","1","5"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-06","27","3","7"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-07","29","4","12"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-08","33","8","20"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-09","30","17","24"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-10","35","22","23"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-11","48","22","29"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-12","45","28","34"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-13","48","28","29"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-14","50","28","37"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-15","48","35","38"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-16","42","32","33"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-17","37","20","23"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-18","35","19","22"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-19","36","20","35"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-20","48","27","29"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-21","50","28","38"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-22","60","36","38"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-23","51","37","46"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-24","57","37","38"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-25","41","25","27"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-26","33","25","32"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-27","39","30","39"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-28","47","36","37"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-29","53","35","42"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-30","54","27","30"
"USC00365817","MILLVILLE 2 SW, PA US","1978-03-31","49","28","32"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-01","54","31","39"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-02","77","31","35"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-03","46","23","27"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-04","48","27","48"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-05",,,
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-06","50","30","35"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-07","50","34","40"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-08","67","35","40"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-09","52","26","32"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-10","53","28","33"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-11","61","31","44"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-12","68","40","44"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-13","68","40","44"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-14","68","39","40"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-15","51","33","40"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-16","49","27","31"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-17","59","28","33"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-18","63","33","38"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-19",,,
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-20","48","38","45"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-21","50","40","40"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-22","44","32","40"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-23","57","29","38"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-24","60","35","40"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-25","56","30","35"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-26","66","35","44"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-27","62","39","42"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-28","66","38","44"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-29","64","41","44"
"USC00365817","MILLVILLE 2 SW, PA US","1978-04-30","69","39","40"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-01","53","28","30"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-02","50","29","39"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-03","61","35","37"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-04","65","30","32"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-05","55","31","39"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-06","43","38","42"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-07","57","41","49"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-08","64","39","43"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-09","54","42","52"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-10","71","46","50"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-11","60","40","41"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-12","73","40","49"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-13","76","48","58"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-14","63","55","57"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-15","59","51","51"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-16","56","50","51"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-17","55","50","57"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-18","55","50","55"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-19","69","46","47"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-20","78","46","56"
"USC00365817","MILLVILLE 2 SW, PA US","1978-05-21","85","53","60"
